target,metric,n,pearson,spearman
qwen1.5b,_z_neg_subspace_residual,12,0.050877097362370886,0.027972027972027972
qwen1.5b,combined_ratio_direction_score,12,-0.06502706279640472,-0.006993006993006993
qwen3b,rel_magnitude_l1_to_target,12,0.6548014815710136,0.6853146853146853
qwen3b,rel_magnitude_rmse_to_target,12,0.6541398185728861,0.6853146853146853
qwen3b,_z_neg_magnitude_rmse,12,-0.6541398185728861,-0.6853146853146853
qwen3b,memory_target_norm_gap,12,0.5598572200035554,0.6713286713286714
qwen3b,diagnostic_target_direction_std_mean,12,0.5012800343485246,0.6030710063455534
qwen3b,diagnostic_target_magnitude_std_mean,12,0.4245619841043755,0.6030710063455534
qwen3b,diagnostic_target_magnitude_std_min,12,0.42456200768554886,0.6030710063455534
qwen3b,diagnostic_target_direction_std_min,12,0.5315216709930153,0.587803385931742
qwen3b,prior_same_model_family,12,0.36343688368164556,0.46088240084927024
qwen3b,prior_cross_model_family,12,-0.36343688368164556,-0.46088240084927024
qwen3b,source_target_direction_entropy_gap,12,0.4318749990471692,0.44755244755244755
qwen3b,_z_neg_direction_entropy_gap,12,-0.4318749990471692,-0.44755244755244755
qwen3b,prior_param_tier_jump,12,-0.4601571760026761,-0.4181210050035454
qwen3b,combined_ratio_direction_score,12,-0.3083954055563551,-0.3986013986013986
qwen3b,source_target_direction_dispersion_gap,12,0.24605600069573041,0.25874125874125875
qwen3b,_z_neg_direction_dispersion_gap,12,-0.2460560006957304,-0.25874125874125875
qwen3b,diagnostic_target_direction_entropy,12,-0.3147490891032317,-0.22138049600026646
qwen3b,abs_log_hidden_ratio,12,0.330937375681734,0.19360933409647413
qwen3b,diagnostic_source_direction_std_mean,12,-0.18773219898911647,-0.18181818181818182
qwen3b,rel_direction_rmse_to_target,12,0.01084901552316059,0.16783216783216784
qwen3b,capacity_normalized_direction_rmse,12,0.01084901552316052,0.16783216783216784
qwen3b,_z_neg_direction_rmse,12,-0.01084901552316063,-0.16783216783216784
qwen3b,combined_hidden_direction_score,12,-0.010849015523160524,-0.16783216783216784
qwen3b,combined_param_direction_score,12,-0.01084901552316059,-0.16783216783216784
qwen3b,target_readability_cross_entropy,12,0.2375057518749659,0.16083916083916083
qwen3b,_z_neg_target_readability_ce,12,-0.23750575187496586,-0.16083916083916083
qwen3b,anchor_direction_js_to_target,12,0.16863023127348775,0.15384615384615385
qwen3b,_z_neg_anchor_js,12,-0.16863023127348778,-0.15384615384615385
qwen3b,combined_hidden_js_score,12,-0.16863023127348775,-0.15384615384615385
qwen3b,source_to_target_anchor_kl,12,0.11279528701666108,0.14685314685314685
qwen3b,diagnostic_source_direction_entropy_mean,12,0.21455754708621125,0.14685314685314685
qwen3b,_z_neg_source_to_target_kl,12,-0.11279528701666106,-0.14685314685314685
qwen3b,pair_normalized_direction_rmse,12,0.019350305193326756,0.13986013986013987
qwen3b,_z_neg_pair_norm_direction_rmse,12,-0.019350305193326697,-0.13986013986013987
qwen3b,prior_source_param_b,12,0.20186509493195914,0.1362436054752966
qwen3b,prior_log_param_ratio_target_over_source,12,-0.31285753223394036,-0.1362436054752966
qwen3b,_z_log_param_ratio,12,-0.3128575322339403,-0.1362436054752966
qwen3b,source_native_nll,12,-0.36803980376016754,-0.13286713286713286
qwen3b,target_minus_source_nll,12,0.3680398037601674,0.13286713286713286
qwen3b,_z_neg_source_native_nll,12,0.3680398037601675,0.13286713286713286
qwen3b,combined_hidden_source_quality_score,12,0.3680398037601675,0.13286713286713286
qwen3b,pair_geometry_compatibility_score,12,-0.2802507681646748,-0.11888111888111888
qwen3b,target_direction_subspace_residual,12,-0.016524412583584627,-0.1048951048951049
qwen3b,_z_neg_subspace_residual,12,0.01652441258358464,0.1048951048951049
qwen3b,rel_direction_l1_to_target,12,0.001699953479145582,0.07692307692307693
qwen3b,target_readability_energy,12,0.048638514851542726,0.06293706293706294
qwen3b,_z_target_readability_energy,12,0.04863851485154273,0.06293706293706294
qwen3b,diagnostic_rel_magnitude_z_abs_mean,12,0.1578491457738509,-0.055944055944055944
qwen3b,source_hidden_size,12,0.18703729515242348,0.05019501254353033
qwen3b,diagnostic_rel_direction_z2_mean,12,-0.031124152061335862,0.03496503496503497
